EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER,,
5320052,WALTON CO.,COUNTYWIDE,09/14/2002,2100,Flash Flood, , ,0,0,125000,0,FL,EST, ,1143781,C,131,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,328,,
5320054,BAY CO.,NORTH PORTION,09/14/2002,2230,Flash Flood, , ,0,0,10000,0,FL,EST, ,1143781,C,5,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,NORTH PORTION, , , , ,329,,
5320138,WASHINGTON CO.,COUNTYWIDE,09/14/2002,2230,Flash Flood, , ,0,0,10000,0,FL,EST, ,1143782,C,133,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,330,,
5320056,CALHOUN CO.,COUNTYWIDE,09/14/2002,2300,Flash Flood, , ,0,0,10000,0,FL,EST, ,1143781,C,13,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE, , , , ,331,,
5320057,HOLMES CO.,EAST PORTION,09/14/2002,2300,Flash Flood, , ,0,0,5000,0,FL,EST, ,1143781,C,59,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,EAST PORTION, , , , ,332,,
5319975,JACKSON CO.,COUNTYWIDE,09/14/2002,2345,Flash Flood, , ,0,0,25000,0,FL,EST, ,1143777,C,63,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,333,,
5320051,JACKSON CO.,GRACEVILLE,09/15/2002,0,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,1143780,C,63,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,GRACEVILLE,30.97,-85.52,30.97,-85.52,334,,
5320050,JACKSON CO.,GRAND RIDGE,09/15/2002,30,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,1143780,C,63,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,GRAND RIDGE,30.7,-85.02,30.7,-85.02,335,,
5320139,TAYLOR CO.,PERRY,09/15/2002,1300,Flash Flood, , ,0,0,100000,0,FL,EST, ,1143782,C,123,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,PERRY, , , , ,336,,
5309653,HILLSBOROUGH CO.,BRANDON,09/19/2002,1540,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1141259,C,57,TBW,0,0,TRAINED SPOTTER, , , ,3,SW,3,SW,BRANDON, , , , ,337,,
5309654,LEE CO.,FT MYERS,09/20/2002,1405,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1141260,C,71,TBW,0,0,TRAINED SPOTTER, , , ,2,SW,2,SW,FT MYERS, , , , ,338,,
5319902,INLAND OKALOOSA (ZONE), ,09/24/2002,900,Tropical Storm, , ,0,0,0,0,FL,CST, ,1143644,Z,5,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,339,,
5319965,INLAND SANTA ROSA (ZONE), ,09/24/2002,900,Tropical Storm, , ,0,0,0,0,FL,CST, ,1143644,Z,3,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,340,,
5319901,INLAND ESCAMBIA (ZONE), ,09/24/2002,900,Tropical Storm, , ,0,0,0,0,FL,CST, ,1143644,Z,1,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,341,,
5319900,COASTAL SANTA ROSA (ZONE), ,09/24/2002,900,Tropical Storm, , ,0,0,4500000,0,FL,CST, ,1143644,Z,4,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,342,,
5319899,COASTAL OKALOOSA (ZONE), ,09/24/2002,900,Tropical Storm, , ,0,0,879000,0,FL,CST, ,1143644,Z,6,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,343,,
5319898,COASTAL ESCAMBIA (ZONE), ,09/24/2002,900,Tropical Storm, , ,0,0,5800000,0,FL,CST, ,1143644,Z,2,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,344,,
5309663,ST. JOHNS CO.,ST AUGUSTINE,09/24/2002,1000,Flood, , ,0,0,0,0,FL,EST, ,1141269,C,109,JAX,0,0,TRAINED SPOTTER, , , , , , , ,ST AUGUSTINE, , , , ,345,,
5309664,FLAGLER CO.,FLAGLER BEACH,09/24/2002,1045,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1141270,C,35,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,FLAGLER BEACH, , , , ,346,,
5309735,PUTNAM CO.,JOHNSON,09/24/2002,1524,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1141272,C,107,JAX,0,0,EMERGENCY MANAGER, , , ,5,E,5,E,JOHNSON, , , , ,347,,
5309734,DUVAL CO.,COUNTYWIDE,09/24/2002,1730,Flash Flood, , ,0,0,20000,0,FL,EST, ,1141271,C,31,JAX,0,0,BROADCAST MEDIA, , , , , , , ,COUNTYWIDE, , , , ,348,,
5319755,ESCAMBIA CO.,SOUTHWEST PORTION,09/25/2002,1100,Flash Flood, , ,0,0,0,0,FL,CST, ,1143621,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTHWEST PORTION, , , , ,349,,
5319756,SANTA ROSA CO.,PACE,09/25/2002,1305,Flash Flood, , ,0,0,0,0,FL,CST, ,1143622,C,113,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,MILTON, , , , ,350,,
5319757,OKALOOSA CO.,FLOROSA,09/25/2002,1330,Tornado, ,F0,0,0,20000,0,FL,CST, ,1143623,C,91,MOB,0,0,EMERGENCY MANAGER, ,0.2,30, , , , ,FLOROSA,30.42,-86.72,30.42,-86.72,351,,
5320142,WALTON CO.,SANTA ROSA BEACH,09/25/2002,1600,Tornado, ,F1,0,0,400000,0,FL,EST, ,1143783,C,131,TAE,0,0,EMERGENCY MANAGER, ,1,100, , ,1,NW,SANTA ROSA BEACH,30.37,-86.23,30.38,-86.25,352,,
5320143,WALTON CO.,CHOCTAW BEACH,09/25/2002,1620,Thunderstorm Wind, , ,0,0,35000,0,FL,EST, ,1143783,C,131,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,CHOCTAW BEACH,30.47,-86.33,30.47,-86.33,353,,
5319814,OKALOOSA CO.,SOUTH PORTION,09/25/2002,1620,Flash Flood, , ,0,0,0,0,FL,CST, ,1143624,C,91,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTH PORTION, , , , ,354,,
5320144,WALTON CO.,SANDESTIN,09/25/2002,1700,Tornado, ,F1,0,0,550000,0,FL,EST, ,1143783,C,131,TAE,0,0,EMERGENCY MANAGER, ,1,100, , ,1,NW,SANDESTIN,30.38,-86.37,30.4,-86.38,355,,
5319929,WALTON CO.,SOUTHWEST PORTION,09/25/2002,1800,Storm Surge/Tide, , ,0,0,4150000,0,FL,EST, ,1143776,C,131,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTHWEST PORTION, , , , ,356,,
5319971,FRANKLIN CO.,CARRABELLE BEACH,09/25/2002,1800,Storm Surge/Tide, , ,0,0,500000,0,FL,EST, ,1143776,C,37,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,CARRABELLE BEACH, , , , ,357,,
5319922,FRANKLIN (ZONE), ,09/25/2002,1800,Tropical Storm, , ,0,0,500000,0,FL,EST, ,1143775,Z,15,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,358,,
5319921,COASTAL WALTON (ZONE), ,09/25/2002,1800,Tropical Storm, , ,0,0,5000000,0,FL,EST, ,1143775,Z,8,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,359,,
5319920,BAY (ZONE), ,09/25/2002,1800,Tropical Storm, , ,0,0,4000000,0,FL,EST, ,1143775,Z,12,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,360,,
5319931,GULF CO.,SOUTHWEST PORTION,09/25/2002,1800,Storm Surge/Tide, , ,0,0,1000000,0,FL,EST, ,1143776,C,45,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTHWEST PORTION, , , , ,361,,
5319928,DIXIE (ZONE), ,09/25/2002,1800,Tropical Storm, , ,0,0,10000,0,FL,EST, ,1143775,Z,34,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,362,,
5319927,TAYLOR (ZONE), ,09/25/2002,1800,Tropical Storm, , ,0,0,10000,0,FL,EST, ,1143775,Z,28,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,363,,
5319974,DIXIE CO.,HORSESHOE BEACH,09/25/2002,1800,Storm Surge/Tide, , ,0,0,10000,0,FL,EST, ,1143776,C,29,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,HORSESHOE BEACH, , , , ,364,,
5319973,TAYLOR CO.,KEATON BEACH,09/25/2002,1800,Storm Surge/Tide, , ,0,0,10000,0,FL,EST, ,1143776,C,123,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,KEATON BEACH, , , , ,365,,
5319972,WAKULLA CO.,SOUTHWEST PORTION,09/25/2002,1800,Storm Surge/Tide, , ,0,0,250000,0,FL,EST, ,1143776,C,129,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTHWEST PORTION, , , , ,366,,
5319926,WAKULLA (ZONE), ,09/25/2002,1800,Tropical Storm, , ,0,0,250000,0,FL,EST, ,1143775,Z,27,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,367,,
5319925,JACKSON (ZONE), ,09/25/2002,1800,Tropical Storm, , ,0,1,150000,0,FL,EST, ,1143775,Z,11,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,368,,
5319924,HOLMES (ZONE), ,09/25/2002,1800,Tropical Storm, , ,0,0,100000,0,FL,EST, ,1143775,Z,9,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,369,,
5319923,GULF (ZONE), ,09/25/2002,1800,Tropical Storm, , ,0,0,1000000,0,FL,EST, ,1143775,Z,14,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,370,,
5319930,BAY CO.,SOUTHWEST PORTION,09/25/2002,1800,Storm Surge/Tide, , ,0,0,4000000,0,FL,EST, ,1143776,C,5,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTHWEST PORTION, , , , ,371,,
5319815,OKALOOSA CO.,SHALIMAR,09/25/2002,1810,Tornado, ,F0,0,0,25000,0,FL,CST, ,1143625,C,91,MOB,0,0,GENERAL PUBLIC, ,0.1,20, , , , ,SHALIMAR,30.43,-86.58,30.43,-86.58,372,,
5320140,JACKSON CO.,GRACEVILLE,09/25/2002,1825,Tornado, ,F0,0,1,150000,0,FL,EST, ,1143783,C,63,TAE,0,0,EMERGENCY MANAGER, ,2,75,1,S,1,W,GRACEVILLE,30.95,-85.52,30.97,-85.53,373,,
5320141,HOLMES CO.,TENDIL CROSSING,09/25/2002,1835,Tornado, ,F0,0,0,100000,0,FL,EST, ,1143783,C,59,TAE,0,0,EMERGENCY MANAGER, ,0.2,50, , , , ,TENDIL CROSSING,30.97,-85.58,30.97,-85.58,374,,
5319820,ESCAMBIA CO.,SOUTH PORTION,09/25/2002,2140,Flash Flood, , ,0,0,0,0,FL,CST, ,1143630,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTH PORTION, , , , ,375,,
5319821,SANTA ROSA CO.,SOUTH PORTION,09/25/2002,2140,Flash Flood, , ,0,0,0,0,FL,CST, ,1143631,C,113,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTH PORTION, , , , ,376,,
5319823,OKALOOSA CO.,SOUTH PORTION,09/26/2002,100,Flash Flood, , ,0,0,0,0,FL,CST, ,1143633,C,91,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTH PORTION, , , , ,377,,
5319879,SANTA ROSA CO.,PACE,09/26/2002,755,Funnel Cloud, , ,0,0,0,0,FL,CST, ,1143636,C,113,MOB,0,0,GENERAL PUBLIC, , , , , , , ,PACE, , , , ,378,,
5319183,COASTAL SANTA ROSA (ZONE), ,10/02/2002,300,Flood, , ,0,0,10000,0,FL,CST, ,1144253,Z,4,MOB,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,379,,
5319182,COASTAL OKALOOSA (ZONE), ,10/02/2002,300,Flood, , ,0,0,40000,0,FL,CST, ,1144253,Z,6,MOB,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,380,,
5319181,COASTAL ESCAMBIA (ZONE), ,10/02/2002,300,Flood, , ,0,0,50000,0,FL,CST, ,1144253,Z,2,MOB,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,381,,
5316899,BAKER CO.,MACCLENNY,10/08/2002,1900,Flood, , ,0,0,0,0,FL,EST, ,1142754,C,3,JAX,0,0,LAW ENFORCEMENT, , , ,5,SW,5,SW,MACCLENNY, , , , ,382,,
5315684,MIAMI-DADE CO.,MIAMI INTL,10/11/2002,1305,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1143378,C,86,MFL,0,0,TRAINED SPOTTER, , , ,10,N,10,N,MIAMI INTL, , , , ,383,,
5318885,PINELLAS CO.,(PIE)ST PETE/CLRWATE,10/12/2002,1443,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1144046,C,103,TBW,0,0,AIRPLANE PILOT, , , ,4,S,4,S,(PIE)ST PETE/CLRWATE, , , , ,384,,
5316900,MARION CO.,DUNNELLON,10/12/2002,1910,Flood, , ,0,0,0,0,FL,EST, ,1142755,C,83,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,DUNNELLON, , , , ,385,,
5315685,PALM BEACH CO.,PAHOKEE PBI CO ARPT,10/13/2002,1305,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1143379,C,99,MFL,0,0,AIRPLANE PILOT, , , ,15,NNE,15,NNE,PAHOKEE PBI CO ARPT, , , , ,386,,
5319386,CALHOUN CO.,CLARKSVILLE,10/13/2002,1530,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,1144400,C,13,TAE,0,0,TRAINED SPOTTER, , , , , , , ,CLARKSVILLE,30.43,-85.18,30.43,-85.18,387,,
5323749,ORANGE CO.,ORLANDO,10/13/2002,1540,Thunderstorm Wind,50, ,0,0,15000,0,FL,EST,E,1144577,C,95,MLB,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,ORLANDO,28.55,-81.37,28.55,-81.37,388,,
5316901,SUWANNEE CO.,LIVE OAK,10/14/2002,1710,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1142756,C,121,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,LIVE OAK, , , , ,389,,
5319119,OKALOOSA CO.,DESTIN,10/14/2002,1800,Tornado, ,F0,0,0,50000,0,FL,CST, ,1144244,C,91,MOB,0,0,EMERGENCY MANAGER, ,0.2,30, , , , ,DESTIN,30.38,-86.52,30.38,-86.52,390,,
5318895,CITRUS CO.,RED LEVEL,10/15/2002,1255,Tornado, ,F0,0,0,50000,0,FL,EST, ,1144056,C,17,TBW,0,0,GENERAL PUBLIC, ,3,50,6,WNW,6,NW,RED LEVEL,29,-82.73,29.03,-82.7,391,,
5318896,LEVY CO.,INGLIS,10/15/2002,1303,Tornado, ,F1,0,0,450000,0,FL,EST, ,1144056,C,75,TBW,0,0,GENERAL PUBLIC, ,2,100,1,W,2,NE,INGLIS,29.03,-82.68,29.05,-82.67,392,,
5323755,BREVARD CO.,MERRITT IS,10/21/2002,1803,Thunderstorm Wind,80, ,0,0,0,0,FL,EST,E,1144580,C,9,MLB,0,0,TRAINED SPOTTER, , , , , , , ,MERRITT IS,28.35,-80.72,28.35,-80.72,393,,
5318891,POLK CO.,LAKELAND,10/23/2002,1515,Thunderstorm Wind, , ,0,0,30000,0,FL,EST, ,1144052,C,105,TBW,0,0,NEWSPAPER, , , , , , , ,LAKELAND, , , , ,394,,
5318893,POLK CO.,MULBERRY,10/23/2002,1800,Flood, , ,0,0,0,0,FL,EST, ,1144054,C,105,TBW,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,MULBERRY, , , , ,395,,
5318892,HARDEE CO.,ZOLFO SPGS,10/23/2002,1930,Flash Flood, , ,0,0,0,0,FL,EST, ,1144053,C,49,TBW,0,0,LAW ENFORCEMENT, , , , , , , ,ZOLFO SPGS, , , , ,396,,
5322650,ESCAMBIA CO.,BRATT,11/05/2002,1115,Tornado, ,F0,0,0,0,0,FL,CST, ,1144860,C,33,MOB,0,0,EMERGENCY MANAGER, ,0.1,20, , , , ,BRATT,30.97,-87.43,30.97,-87.43,397,,
5322647,ESCAMBIA CO.,CANTONMENT,11/05/2002,1440,Thunderstorm Wind,65, ,0,0,50000,0,FL,CST,E,1144857,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,CANTONMENT,30.62,-87.33,30.62,-87.33,398,,
5322648,SANTA ROSA CO.,MILTON,11/05/2002,1440,Thunderstorm Wind,55, ,0,0,5000,0,FL,CST,E,1144858,C,113,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,MILTON,30.63,-87.03,30.63,-87.03,399,,
5322649,SANTA ROSA CO.,BAGDAD,11/05/2002,1510,Tornado, ,F0,0,0,15000,0,FL,CST, ,1144859,C,113,MOB,0,0,EMERGENCY MANAGER, ,0.1,20, , , , ,BAGDAD,30.6,-87.03,30.6,-87.03,400,,
5321637,HOLMES CO.,PONCE DE LEON,11/05/2002,1738,Tornado, ,F0,0,0,15000,0,FL,EST, ,1145354,C,59,TAE,0,0,EMERGENCY MANAGER, ,0.1,50, , , , ,PONCE DE LEON,30.73,-85.93,30.73,-85.93,401,,
5319577,HAMILTON CO.,JASPER,11/06/2002,503,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,1144153,C,47,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,JASPER,30.52,-82.95,30.52,-82.95,402,,
5319578,HAMILTON CO.,JASPER,11/06/2002,519,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,1144154,C,47,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,JASPER,30.52,-82.95,30.52,-82.95,403,,
5319582,GILCHRIST CO.,BELL,11/06/2002,600,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1144158,C,41,JAX,0,0,EMERGENCY MANAGER, , , ,5,NE,5,NE,BELL, , , , ,404,,
5321699,FRANKLIN CO.,EAST PT,11/10/2002,1815,Tornado, ,F0,0,0,15000,0,FL,EST, ,1145362,C,37,TAE,0,0,LAW ENFORCEMENT, ,0.1,50,6,SE,6,SE,EAST PT,29.67,-84.82,29.67,-84.82,405,,
5321698,BAY CO.,(PFN)PANAMA CITY ARP,11/11/2002,2017,Thunderstorm Wind,52, ,0,0,0,0,FL,EST,M,1145361,C,5,TAE,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,(PFN)PANAMA CITY ARP,30.22,-85.68,30.22,-85.68
5319588,SUWANNEE CO.,DOWLING PARK,11/12/2002,925,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1144164,C,121,JAX,0,0,LAW ENFORCEMENT, , , ,5,S,5,S,DOWLING PARK, , , , ,407,,
5319587,COLUMBIA CO.,LAKE CITY,11/12/2002,1130,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,1144163,C,23,JAX,0,0,UTILITY COMPANY, , , , , , , ,LAKE CITY,30.18,-82.63,30.18,-82.63,408,,
5319589,BAKER CO.,TAYLOR,11/12/2002,1200,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1144165,C,3,JAX,0,0,UTILITY COMPANY, , , , , , , ,MACCLENNY,30.43,-82.28,30.28,-82.12,409,,
5319641,ALACHUA CO.,COUNTYWIDE,11/12/2002,1230,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1144166,C,1,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE,29.7,-82.35,29.7,-82.35,410,,
5319642,ALACHUA CO.,CENTRAL PORTION,11/12/2002,1230,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1144167,C,1,JAX,0,0,GENERAL PUBLIC, , , , , , , ,CENTRAL PORTION, , , , ,411,,
5323857,POLK CO.,AUBURNDALE,11/12/2002,2330,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1145057,C,105,TBW,0,0,NEWSPAPER, , , , , , , ,AUBURNDALE, , , , ,412,,
5323858,MANATEE CO.,MYAKKA CITY,11/16/2002,700,Flood, , ,0,0,0,0,FL,EST, ,1145058,C,81,TBW,0,0,NEWSPAPER, , , , , , , ,MYAKKA CITY, , , , ,413,,
5323861,LEE CO.,CAPE CORAL,11/16/2002,800,Flash Flood, , ,0,0,0,0,FL,EST, ,1145060,C,71,TBW,0,0,TRAINED SPOTTER, , , , , , , ,FT MYERS, , , , ,414,,
5323862,CHARLOTTE CO.,PUNTA GORDA,11/16/2002,1000,Flash Flood, , ,0,0,0,0,FL,EST, ,1145060,C,15,TBW,0,0,TRAINED SPOTTER, , , , , ,3,SSE,ENGLEWOOD, , , , ,415,,
5323859,HARDEE CO.,GARDNER,11/16/2002,1100,Flood, , ,0,0,0,0,FL,EST, ,1145059,C,49,TBW,0,0,OFFICIAL NWS OBS., , , ,2,N,2,N,GARDNER, , , , ,416,,
5323864,DE SOTO CO.,FT OGDEN,11/16/2002,1100,Flash Flood, , ,0,0,0,0,FL,EST, ,1145060,C,27,TBW,0,0,TRAINED SPOTTER, , , ,14,E,14,E,FT OGDEN, , , , ,417,,
5323863,SARASOTA CO.,NORTH PORT,11/16/2002,1100,Flash Flood, , ,0,0,0,0,FL,EST, ,1145060,C,115,TBW,0,0,TRAINED SPOTTER, , , , , , , ,NORTH PORT, , , , ,418,,
5323860,HIGHLANDS CO.,ARCHBOLD,11/16/2002,1100,Flood, , ,0,0,0,0,FL,EST, ,1145059,C,55,TBW,0,0,NEWSPAPER, , , , , , , ,ARCHBOLD, , , , ,419,,
5322564,BREVARD CO.,WEST MELBOURNE,11/16/2002,1615,Thunderstorm Wind,60, ,0,0,5000,0,FL,EST,E,1144845,C,9,MLB,0,0,NWS STORM SURVEY, , , , , , , ,WEST MELBOURNE,28.08,-80.58,28.08,-80.58,420,,
5326083,BROWARD CO.,PEMBROKE PINES,11/16/2002,1810,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,E,1145746,C,11,MFL,0,0,GENERAL PUBLIC, , , , , , , ,PEMBROKE PINES,26.05,-80.17,26.05,-80.17,421,,
5323865,HERNANDO (ZONE), ,11/17/2002,1130,High Wind, , ,0,0,5000,0,FL,EST, ,1145061,Z,48,TBW,0,0,NEWSPAPER, , , , , , , , , , , , ,422,,
5326085,MIAMI-DADE CO.,NORTH MIAMI,12/09/2002,600,Flash Flood, , ,0,0,50000,0,FL,EST, ,1145748,C,86,MFL,0,0,NEWSPAPER, , , , , , , ,NORTH MIAMI, , , , ,423,,
5322379,MONROE CO.,KEY WEST NAS,12/09/2002,945,Thunderstorm Wind,55, ,0,0,5000,0,FL,EST,E,1145449,C,87,EYW,0,0,NWS STORM SURVEY, , , , , , , ,KEY WEST NAS,24.58,-81.68,24.58,-81.68,424,,
5323947,MIAMI-DADE CO.,KEY BISCAYNE,12/09/2002,2020,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1146487,C,86,MFL,0,0,LAW ENFORCEMENT, , , , , , , ,KEY BISCAYNE,25.67,-80.22,25.67,-80.22,425,,
5326086,MIAMI-DADE CO.,MIAMI BEACH,12/09/2002,2040,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,E,1145749,C,86,MFL,0,0,LAW ENFORCEMENT, , , , , , , ,MIAMI BEACH,25.8,-80.12,25.8,-80.12,426,,
5326087,BROWARD CO.,POMPANO BEACH,12/09/2002,2120,Thunderstorm Wind,55, ,0,0,10000,0,FL,EST,E,1145750,C,11,MFL,0,0,LAW ENFORCEMENT, , , , , , , ,POMPANO BEACH,26.23,-80.12,26.23,-80.12,427,,
5326088,PALM BEACH CO.,LANTANA,12/12/2002,1000,Heavy Rain, , ,0,0,30000,0,FL,EST, ,1145751,C,99,MFL,0,0,NEWSPAPER, , , , , , , ,LANTANA, , , , ,428,,
5325625,HERNANDO CO.,SPRING HILL,12/13/2002,800,Flood, , ,0,0,0,0,FL,EST, ,1145580,C,53,TBW,0,0,LAW ENFORCEMENT, , , , , , , ,BROOKSVILLE, , , , ,429,,
5325630,POLK CO.,LAKELAND,12/13/2002,800,Flood, , ,0,0,0,0,FL,EST, ,1145580,C,105,TBW,0,0,NEWSPAPER, , , , , , , ,WINTER HAVEN, , , , ,430,,
5325629,MANATEE CO.,BRADENTON,12/13/2002,800,Flood, , ,0,0,0,0,FL,EST, ,1145580,C,81,TBW,0,0,TRAINED SPOTTER, , , , , , , ,BRADENTON, , , , ,431,,
5325628,HILLSBOROUGH CO.,TAMPA,12/13/2002,800,Flood, , ,0,0,0,0,FL,EST, ,1145580,C,57,TBW,0,0,TRAINED SPOTTER, , , , , , , ,RUSKIN, , , , ,432,,
5325627,PINELLAS CO.,PINELLAS PARK,12/13/2002,800,Flood, , ,0,0,0,0,FL,EST, ,1145580,C,103,TBW,0,0,TRAINED SPOTTER, , , , , , , ,ST PETERSBURG, , , , ,433,,
5325626,PASCO CO.,NEW PORT RICHEY,12/13/2002,800,Flood, , ,0,0,0,0,FL,EST, ,1145580,C,101,TBW,0,0,LAW ENFORCEMENT, , , , , , , ,ZEPHYRHILLS, , , , ,434,,
5326089,GLADES CO.,LAKEPORT,12/13/2002,1145,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,E,1145752,C,43,MFL,0,0,TRAINED SPOTTER, , , ,10,NE,10,NE,LAKEPORT,27.07,-810.02,27.07,-810.02,435,,
5322116,INDIAN RIVER CO.,WABASSO,12/13/2002,1155,Tornado, ,F1,0,1,110000,5000,FL,EST, ,1145302,C,61,MLB,0,0,NWS STORM SURVEY, ,1.2,60, , , , ,WABASSO,27.75,-80.43,27.75,-80.43,436,,
5322117,OKEECHOBEE CO.,OKEECHOBEE,12/13/2002,1230,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,E,1145303,C,93,MLB,0,0,EMERGENCY MANAGER, , , , , , , ,OKEECHOBEE,27.25,-80.83,27.25,-80.83,437,,
5325631,HILLSBOROUGH (ZONE), ,12/14/2002,300,Flood, , ,0,0,0,0,FL,EST, ,1145581,Z,51,TBW,0,0,OFFICIAL NWS OBS., , , , , , , , , , , , ,438,,
5325632,PASCO (ZONE), ,12/14/2002,300,Flood, , ,0,0,0,0,FL,EST, ,1145581,Z,49,TBW,0,0,OFFICIAL NWS OBS., , , , , , , , , , , , ,439,,
5326960,SANTA ROSA CO.,MUNSON,12/24/2002,525,Tornado, ,F0,0,0,142000,0,FL,CST, ,1145826,C,113,MOB,0,0,EMERGENCY MANAGER, ,0.3,30, , , , ,MUNSON,30.85,-86.87,30.85,-86.87,440,,
5326961,SANTA ROSA CO.,COUNTYWIDE,12/24/2002,730,Thunderstorm Wind,55, ,0,0,20000,0,FL,CST,E,1145827,C,113,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,30.72,-87.03,30.72,-87.03,441,,
